,repo_name,star,fork,watch,issue,tags,description,contributers,license,repo_url,most_used_lang
837,djcharts-menubar,3,1,3,0,[],djcharts.io menubar item,1,mit,https://github.com/atmos/djcharts-menubar.git,Objective-C
838,docker-unifi-controller,0,2,0,0,[],,1,,https://github.com/atmos/docker-unifi-controller.git,
839,dot_xen,12,3,12,0,[],parsing xen's .xen files for reading and writing,1,mit,https://github.com/atmos/dot_xen.git,Ruby
840,elasticsearch-client,2,1,2,0,[],,3,mit,https://github.com/atmos/elasticsearch-client.git,Ruby
841,airship-container-images,0,0,0,0,[],,1,,https://github.com/brosner/airship-container-images.git,Dockerfile
842,apistar,0,0,0,0,[],"A smart Web API framework, designed for Python 3. ⚡️",28,bsd-3-clause,https://github.com/brosner/apistar.git,Python
843,apk-rkt,0,0,0,0,[],,1,,https://github.com/brosner/apk-rkt.git,Shell
844,aports,0,0,0,0,[],Readonly mirror of aports (http://git.alpinelinux.org/cgit/aports),30,,https://github.com/brosner/aports.git,Shell
845,articles,14,0,14,0,[],Articles by Brian Rosner,1,,https://github.com/brosner/articles.git,
846,aws-mfa,0,0,0,0,[],Manage AWS MFA Security Credentials,7,mit,https://github.com/brosner/aws-mfa.git,Python
847,beanstalkd,2,0,2,0,[],"Beanstalkd is a fast, distributed, in-memory workqueue service. Its interface is generic, but was designed for use in reducing the latency of page views in high-volume web applications by running most time-consuming tasks asynchronously.",5,other,https://github.com/brosner/beanstalkd.git,C
848,birdie,9,0,9,0,[],this is going to be awesome,1,,https://github.com/brosner/birdie.git,
849,bosnobot,86,36,86,4,[],A purely Python implemented IRC bot framework.,2,,https://github.com/brosner/bosnobot.git,Python
850,brosner.com,2,0,2,0,[],the code behind brosner.com,1,,https://github.com/brosner/brosner.com.git,JavaScript
851,brosner.github.com,1,0,1,0,[],,1,,https://github.com/brosner/brosner.github.com.git,
852,cherrypy-wsgi-process-pool,2,0,2,0,[],Process pool instead of thread pool in WSGI CherryPy,1,,https://github.com/brosner/cherrypy-wsgi-process-pool.git,Python
853,cleese,5,0,5,0,[],an operating system in Python,2,,https://github.com/brosner/cleese.git,C
854,college-monopoly,0,0,0,0,[],A monolopy simulation I wrote as a final project for CS101 (or something) back in 2003 (I am sure it is horrible),1,,https://github.com/brosner/college-monopoly.git,C++
855,colour_qwiz,0,0,0,0,[],,1,,https://github.com/brosner/colour_qwiz.git,
856,compute-image-packages,0,0,0,0,[],Scripts and tools for Google Compute Engine Linux images.,30,apache-2.0,https://github.com/brosner/compute-image-packages.git,Python
857,Cony,1,1,1,0,[],Cony is a HTTP based service for providing insight into running RabbitMQ processes,0,other,https://github.com/brosner/Cony.git,Python
858,dapi,3,0,3,0,[],Django RESTful API,2,,https://github.com/brosner/dapi.git,Python
859,django-announcements,58,57,58,0,[],A site-wide announcement reusable app for Django.,3,mit,https://github.com/brosner/django-announcements.git,Python
860,django-app-test-runner,26,8,26,1,[],Tools for running Django app tests standalone,2,,https://github.com/brosner/django-app-test-runner.git,Python
861,django-atompub,0,1,0,0,[],implementation of Atom format and protocol for the Django web framework,2,,https://github.com/brosner/django-atompub.git,Python
862,django-avatar,2,0,2,0,[],A reusable django application for handling Avatars.,12,bsd-3-clause,https://github.com/brosner/django-avatar.git,Python
863,django-basic-cart,6,3,6,0,[],,1,,https://github.com/brosner/django-basic-cart.git,Python
864,django-bookmarks,53,27,53,0,[],bookmark management for the Django web framework,4,mit,https://github.com/brosner/django-bookmarks.git,
865,django-community,1,0,1,0,[],community site for djangoproject.com,3,,https://github.com/brosner/django-community.git,Python
866,django-csrf,5,0,5,0,[],CSRF protection pre-1.2,1,,https://github.com/brosner/django-csrf.git,Python
867,django-email-confirmation,9,5,9,1,[],simple email confirmation for the Django web framework,4,,https://github.com/brosner/django-email-confirmation.git,Python
868,django-faq,5,1,5,0,[],a simple faq application for django apps,4,,https://github.com/brosner/django-faq.git,Python
869,django-filter,6,2,6,0,[],A generic system for filtering Django QuerySets based on user selections,6,other,https://github.com/brosner/django-filter.git,Python
870,django-friends,3,2,3,0,[],"friendship, contact and invitation management for the Django web framework",7,,https://github.com/brosner/django-friends.git,Python
871,acts-as-list,1,1,1,0,[],Gem version of acts_as_list Rails plugin.,2,,https://github.com/jnicklas/acts-as-list.git,Ruby
872,acts_as_xapian,2,0,2,0,[],Xapian full text search plugin for Ruby on Rails,2,other,https://github.com/jnicklas/acts_as_xapian.git,Ruby
873,advanced_capybara,6,2,6,4,[],A repo containing the example app and slides of my advanced capybara talk,1,,https://github.com/jnicklas/advanced_capybara.git,Ruby
874,akephalos,1,0,1,0,[],Headless HTMLUnit powered browser for Capybara,9,mit,https://github.com/jnicklas/akephalos.git,Ruby
875,angular-cli-rails,1,0,1,0,[],Unify your EmberCLI and Rails Workflows,30,mit,https://github.com/jnicklas/angular-cli-rails.git,Ruby
876,attveta,1,0,1,0,[],Foundation website,1,,https://github.com/jnicklas/attveta.git,HTML
877,bigtest-examples,1,0,1,0,[],An example application demonstrating the use of the new bigtest,2,,https://github.com/jnicklas/bigtest-examples.git,
878,bistro_car,101,11,101,1,[],This project is obsolete. Use the asset pipeline now built into Rails instead.,2,,https://github.com/jnicklas/bistro_car.git,Ruby
879,bottled-water,1,0,1,0,[],Kafka Connect + Postgres + Debezium and KSQL on Heroku,3,mit,https://github.com/jnicklas/bottled-water.git,Shell
880,broccoli,0,0,0,0,[],Browser compilation library – a framework for building applications that run in the browser,6,mit,https://github.com/jnicklas/broccoli.git,JavaScript
881,broccoli-sass,0,0,0,0,[],,1,mit,https://github.com/jnicklas/broccoli-sass.git,JavaScript
882,broccoli-traceur,0,0,0,0,[],Traceur is a JavaScript.next to JavaScript-of-today compiler,1,,https://github.com/jnicklas/broccoli-traceur.git,JavaScript
883,buildkite-revparse-bug,0,0,0,0,[],"Test repo to check for a particular bug on buildkite, please ignore",1,,https://github.com/jnicklas/buildkite-revparse-bug.git,
884,buildkite_test,0,0,0,0,[],Experimenting with buildkite,1,,https://github.com/jnicklas/buildkite_test.git,Ruby
885,build_compile,3,0,3,1,[],Helper crate for build scripts which compile to Rust,1,mit,https://github.com/jnicklas/build_compile.git,Rust
886,capistrano,3,0,3,0,[],Remote multi-server automation tool,9,,https://github.com/jnicklas/capistrano.git,Ruby
887,capybara-envjs,2,1,2,0,[],Capybara driver for envjs gem,4,,https://github.com/jnicklas/capybara-envjs.git,Ruby
888,capybara_heroku,3,0,3,0,[],A small skeleton to run the capybara test app on Heroku,1,,https://github.com/jnicklas/capybara_heroku.git,Ruby
889,capybara_table,19,8,19,3,[],Capybara selectors and matchers for working with HTML tables,4,mit,https://github.com/jnicklas/capybara_table.git,Ruby
890,carrierwave-example-app,29,13,29,1,[],An example app showcasing some features of the Ruby file upload library CarrierWave (http://github.com/jnicklas/carrierwave),1,,https://github.com/jnicklas/carrierwave-example-app.git,Ruby
891,celluloid,0,0,0,0,[],Actor-based concurrent object framework for Ruby,30,mit,https://github.com/jnicklas/celluloid.git,Ruby
892,celluloid-jeromq,0,0,0,0,[],Celluloid bindings to the jeromq library,10,mit,https://github.com/jnicklas/celluloid-jeromq.git,Ruby
893,celluloid-stomp,3,0,3,0,[],Evented STOMP parser,0,mit,https://github.com/jnicklas/celluloid-stomp.git,Ruby
894,celluloid-zmq,0,0,0,0,[],Celluloid actors that talk over the 0MQ protocol,9,mit,https://github.com/jnicklas/celluloid-zmq.git,Ruby
895,chewy_example,0,0,0,0,[],Chewy example application,4,,https://github.com/jnicklas/chewy_example.git,Ruby
896,chianna,3,0,3,0,[],Component based Web Development Framework,1,,https://github.com/jnicklas/chianna.git,Ruby
897,classy_resources,2,0,2,0,[],"Think resource_controller, except for sinatra.",1,mit,https://github.com/jnicklas/classy_resources.git,Ruby
898,coffee_compiler,3,0,3,0,[],Compile CoffeeScript from Ruby without shelling out,0,,https://github.com/jnicklas/coffee_compiler.git,Ruby
899,confiture,2,0,2,0,[],Configuration Generator,1,mit,https://github.com/jnicklas/confiture.git,Ruby
900,contextually,21,2,21,0,[],Nice user contexts in your RSpec-Rails controller specs,2,,https://github.com/jnicklas/contextually.git,Ruby
901,.spacemacs.d,0,0,0,0,[],~/.spacemacs.d,1,,https://github.com/cristibalan/.spacemacs.d.git,Emacs Lisp
902,.vim,3,2,3,0,[],~/.vim,1,,https://github.com/cristibalan/.vim.git,Vim script
903,.vim-1,0,0,0,0,[],my .vim,1,,https://github.com/cristibalan/.vim-1.git,Vim script
904,asset_auto_include,9,0,9,0,[],"Based on the javascript_auto_include_plugin but allows to include all sorts of things, not just js",3,,https://github.com/cristibalan/asset_auto_include.git,Ruby
905,braid,442,38,442,15,[],Simple tool to help track vendor branches in a Git repository.,20,mit,https://github.com/cristibalan/braid.git,Ruby
906,dotfiles,9,2,9,1,[],dotfiles,1,,https://github.com/cristibalan/dotfiles.git,Shell
907,evil.che.lu,2,0,2,0,[],evil.che.lu - fluffy_barbarian source,1,,https://github.com/cristibalan/evil.che.lu.git,JavaScript
908,feedzinho,2,0,2,0,[],A tiny feed reader for lolcats and githubz,1,,https://github.com/cristibalan/feedzinho.git,Ruby
909,fizzy,4,0,4,0,[],Gangsta file matching.,1,,https://github.com/cristibalan/fizzy.git,Ruby
910,fluffy_barbarian,3,0,3,0,[],Fluffy barbarian carefully handles your blog,1,,https://github.com/cristibalan/fluffy_barbarian.git,Ruby
911,fuf-fizzy,2,0,2,0,[],Fizzy mode for fuzzyfinder.vim,1,,https://github.com/cristibalan/fuf-fizzy.git,VimL
912,fuzzyfinder_textmate,2,0,2,0,[],UNMAINTAINED! A vim script that extends the fuzzyfinder plugin to support TextMate style file searches (e.g. cmd-T),5,,https://github.com/cristibalan/fuzzyfinder_textmate.git,VimL
913,fuzzy_file_finder,2,0,2,0,[],"UNMAINTAINED! A (slightly enhanced) implementation of TextMate's cmd-T lookup functionality, in Ruby, for embedding in other projects",3,other,https://github.com/cristibalan/fuzzy_file_finder.git,Ruby
914,gist_inliner,2,0,2,0,[],Inline gists into HTML,1,other,https://github.com/cristibalan/gist_inliner.git,JavaScript
915,i18n-js,2,0,2,0,[],It's a small library to provide the I18n translations on the Javascript. It comes with Rails support.,3,,https://github.com/cristibalan/i18n-js.git,JavaScript
916,kbdhax,5,1,5,1,[],Changes right alt key with a control key on a macbook keyboard,1,,https://github.com/cristibalan/kbdhax.git,C
917,macvim,2,1,2,0,[],Mirror of the MacVim repo.or.cz repo updated hourly. Backup of my custom changes in branch chelu. Will push -f to it.,18,,https://github.com/cristibalan/macvim.git,C
918,mailinho,2,0,2,0,[],broken webmail thingy,1,,https://github.com/cristibalan/mailinho.git,Ruby
919,rails,0,0,0,0,[],Ruby on Rails,30,,https://github.com/cristibalan/rails.git,Ruby
920,re-frisk,0,0,0,0,[],"Visualize re-frame pattern data or reagent ratom data as a tree structure, watch re-frame events and export state in the debugger. ",4,mit,https://github.com/cristibalan/re-frisk.git,Clojure
921,reportable,0,0,0,0,[],A plugin that makes basic reporting for rails models dead simple. Formally known as reports_as_sparkline.,10,mit,https://github.com/cristibalan/reportable.git,Ruby
922,skittlish,3,1,3,0,[],"A candy coloured theme for mephisto. Comes in 7 flavours! (orange, blue, green, pink, cyan, red, violet)",2,,https://github.com/cristibalan/skittlish.git,JavaScript
923,Sonny,2,0,2,0,[],Weather by mobster. Doesn't work yet,1,,https://github.com/cristibalan/Sonny.git,Ruby
924,thorax,2,0,2,0,[],Strengthening your Backbone,2,mit,https://github.com/cristibalan/thorax.git,JavaScript
925,apibutler,0,0,0,13,[],Messing around with proxies and things like that,1,,https://github.com/simonjefford/apibutler.git,Go
926,atlas-terraform-github-tutorial,0,0,0,0,[],,1,,https://github.com/simonjefford/atlas-terraform-github-tutorial.git,HCL
927,autotest_example,2,0,2,1,[],A toy project that demonstrates how to layout a ruby project that works with Autotest,1,,https://github.com/simonjefford/autotest_example.git,Ruby
928,beats,0,0,0,0,[],:tropical_fish: Beats - Lightweight shippers for Elasticsearch & Logstash ,30,other,https://github.com/simonjefford/beats.git,Go
929,beats-forwarder,0,0,0,0,[],"A simple forwarder to send beats everywhere through udp, tcp, syslog and third-party",0,,https://github.com/simonjefford/beats-forwarder.git,Go
930,betabuilder,1,0,1,0,[],A collection of Rake tasks for managing and distributing iOS ad-hoc builds,1,mit,https://github.com/simonjefford/betabuilder.git,Ruby
931,bucketwise,2,0,2,0,[],A web-based personal finance manager with a focus on non-OCD budgeting and avoiding credit card debt,7,other,https://github.com/simonjefford/bucketwise.git,Ruby
932,bundler,1,0,1,0,[],Manage your application's gem dependencies with less pain,30,other,https://github.com/simonjefford/bundler.git,Ruby
933,caddy,0,0,0,0,[],Fast general-purpose HTTP/2 web server for any platform.,14,apache-2.0,https://github.com/simonjefford/caddy.git,Go
934,delicious_adder,3,0,3,0,[],Add items to Delicious Library from your mobile phone,1,mit,https://github.com/simonjefford/delicious_adder.git,Ruby
935,docker,0,0,0,0,[],Docker - the open-source application container engine,30,apache-2.0,https://github.com/simonjefford/docker.git,Go
936,docprinter,0,0,0,0,[],Github document printing service,1,,https://github.com/simonjefford/docprinter.git,Go
937,doozerd,1,0,1,0,[],A consistent distributed data store.,5,mit,https://github.com/simonjefford/doozerd.git,Go
938,dotnet-docker,0,0,0,0,[],This repo contains the base Docker images for working with .NET Core and the .NET Core Tools.,29,mit,https://github.com/simonjefford/dotnet-docker.git,Dockerfile
939,emacs.d,0,0,0,0,[],,1,other,https://github.com/simonjefford/emacs.d.git,Emacs Lisp
940,emacsconfig,1,0,1,0,[],My Fork of Prelude,30,,https://github.com/simonjefford/emacsconfig.git,Emacs Lisp
941,emacsconfig-old,2,0,2,0,[],,22,gpl-3.0,https://github.com/simonjefford/emacsconfig-old.git,Emacs Lisp
942,ember-cli,0,0,0,0,[],,30,mit,https://github.com/simonjefford/ember-cli.git,JavaScript
943,ember-cli-materialize,0,0,0,0,[],Material Design (via Materialize) for Ember.js Apps,25,mit,https://github.com/simonjefford/ember-cli-materialize.git,JavaScript
944,ember-github-issues,0,0,0,0,[],,1,,https://github.com/simonjefford/ember-github-issues.git,JavaScript
945,emberfire,0,0,0,0,[],The officially supported adapter for using Firebase with Ember,30,mit,https://github.com/simonjefford/emberfire.git,
946,feedparser,4,1,4,0,[],A Cocoa RSS/Atom parser for Mac OS X and the iPhone,2,mit,https://github.com/simonjefford/feedparser.git,Objective-C
947,fourthbot,0,0,0,2,[],,1,,https://github.com/simonjefford/fourthbot.git,Go
948,gftest,0,0,0,0,[],,1,,https://github.com/simonjefford/gftest.git,
949,GildedRose,0,0,0,0,[],Gilded Rose Kata - starting in Ruby,3,,https://github.com/simonjefford/GildedRose.git,Ruby
950,git-talk,0,0,0,0,[],,1,,https://github.com/simonjefford/git-talk.git,
951,go-exercism,0,0,0,0,[],A Go based command line tool for exercism.io.,14,mit,https://github.com/simonjefford/go-exercism.git,Go
952,Go-Redis,3,2,3,0,[],Google Go Client and Connectors for Redis,5,apache-2.0,https://github.com/simonjefford/Go-Redis.git,Go
953,gobyexample,0,0,0,0,[],Go by Example,3,,https://github.com/simonjefford/gobyexample.git,Go
954,gooddata.github.com,0,0,0,0,[],Source of GoodData Developer Network website hosted at GitHub,8,,https://github.com/simonjefford/gooddata.github.com.git,JavaScript
955,5x13,13,1,13,0,[],"a condensed pixel font built on 6x13 (""fixed"")",1,,https://github.com/leahneukirchen/5x13.git,Makefile
956,absurd,0,0,0,0,['unmaintained'],,1,,https://github.com/leahneukirchen/absurd.git,Shell
957,actions-archive-all,2,0,2,0,"['actions', 'tarballs']",generate tarballs including submodules from GitHub Actions,1,,https://github.com/leahneukirchen/actions-archive-all.git,Shell
958,adventofcode2015,3,0,3,0,[],Advent of Code (adventofcode.com) in K,1,,https://github.com/leahneukirchen/adventofcode2015.git,Ruby
959,adventofcode2016,2,0,2,0,[],Advent of Code 2016 (adventofcode.com) in K and J,1,,https://github.com/leahneukirchen/adventofcode2016.git,Ruby
960,adventofcode2017,2,0,2,0,[],adventofcode.com 2017,1,,https://github.com/leahneukirchen/adventofcode2017.git,C++
961,adventofcode2018,0,1,0,0,[],Advent of Code 2018 (adventofcode.com) in k and Rust,1,,https://github.com/leahneukirchen/adventofcode2018.git,Ruby
962,adventofcode2019,5,0,5,0,[],Advent of Code (adventofcode.com) in k and Perl 5,1,,https://github.com/leahneukirchen/adventofcode2019.git,Perl
963,adventofcode2020,2,0,2,0,[],Advent of Code 2020 (adventofcode.com) in J and Clojure,1,,https://github.com/leahneukirchen/adventofcode2020.git,Clojure
964,amok,9,1,9,0,[],a compact mock library,1,other,https://github.com/leahneukirchen/amok.git,Ruby
965,arr,5,0,5,0,[],(re)arrange and select fields on each line,1,,https://github.com/leahneukirchen/arr.git,Groff
966,ast,0,1,0,0,[],"This is the AT&T Software Technology ast software download site from AT&T Research. The AT&T AST OpenSource Software Collection provides an overview and Practical Reusable UNIX Software provides a historical perspective. You can join the ast and uwin mailgroups, or monitor the mail archives. There is also an AT&T internal talk. The man page index contains most of the ast commands and library functions; command man pages are also available at runtime using the --man or --html option of any ast command.",5,,https://github.com/leahneukirchen/ast.git,C
967,atreus-leah2,1,0,1,0,[],,1,,https://github.com/leahneukirchen/atreus-leah2.git,
968,atxec,5,0,5,0,[], run command expanding arguments from file or environment,1,,https://github.com/leahneukirchen/atxec.git,Perl
969,bacon,421,67,421,10,[],a small RSpec clone,13,other,https://github.com/leahneukirchen/bacon.git,Ruby
970,bcachefs-tools,0,0,0,0,[],http://bcachefs.org,10,gpl-2.0,https://github.com/leahneukirchen/bcachefs-tools.git,C
971,borschtsch,1,0,1,0,[],(experimental),1,,https://github.com/leahneukirchen/borschtsch.git,
972,btac,4,0,4,0,[],print file in reverse order,1,,https://github.com/leahneukirchen/btac.git,C
973,CampFahrplan,0,0,0,0,[],View the conference schedule of the Chaos Communcation Camp/Congress,4,,https://github.com/leahneukirchen/CampFahrplan.git,Java
974,ceph-ansible,0,0,0,0,[],"Ansible playbooks to deploy Ceph, the distributed filesystem.",30,apache-2.0,https://github.com/leahneukirchen/ceph-ansible.git,Python
975,challis,22,1,22,0,[],a soft lightweight cloth,1,,https://github.com/leahneukirchen/challis.git,Ruby
976,clitter,7,0,7,0,[],a ncurses twitter client,1,,https://github.com/leahneukirchen/clitter.git,Ruby
977,colfm,46,5,46,1,[],"A console, column-oriented file manager",3,,https://github.com/leahneukirchen/colfm.git,Ruby
978,coma,13,3,13,0,['unmaintained'],a console mail user agent | obsolete: use mblaze,1,,https://github.com/leahneukirchen/coma.git,Ruby
979,coset-mirror,10,1,10,0,[],(experimental) Mirror of the coset darcs repository,1,,https://github.com/leahneukirchen/coset-mirror.git,Ruby
980,cwm,252,30,252,0,[],portable version of OpenBSD's cwm(1) window manager,5,,https://github.com/leahneukirchen/cwm.git,C
981,daiquiri,11,0,11,0,[],a Rack-based resourceful web framework,1,,https://github.com/leahneukirchen/daiquiri.git,
982,database_cleaner-active_record,0,0,0,0,[],Strategies for cleaning databases using ActiveRecord.  Can be used to ensure a clean state for testing.,30,mit,https://github.com/leahneukirchen/database_cleaner-active_record.git,
983,docker-lab-bgp,1,1,1,0,[],A small BGP lab in Docker,1,,https://github.com/leahneukirchen/docker-lab-bgp.git,
984,dwm-chris2,3,0,3,0,[],Personal dwm fork.,4,mit,https://github.com/leahneukirchen/dwm-chris2.git,C
985,active_model_serializers,1,0,1,0,[],ActiveModel::Serializer implementation and Rails hooks,22,mit,https://github.com/engineyard/active_model_serializers.git,Ruby
986,addressable,1,0,1,0,[],Addressable is a replacement for the URI implementation that is part of Ruby's standard library. It more closely conforms to the relevant RFCs and adds support for IRIs and URI templates. ,14,apache-2.0,https://github.com/engineyard/addressable.git,Ruby
987,angular-wizard,0,0,0,0,[],Easy to use Wizard library for AngularJS,13,mit,https://github.com/engineyard/angular-wizard.git,JavaScript
988,appcloud-for-chrome-webstore,2,0,2,0,[],The manifest + assets for a Hosted App on the Chrome WebStore,1,,https://github.com/engineyard/appcloud-for-chrome-webstore.git,Ruby
989,ardm,14,8,14,2,[],Use Datamapper DSL on top of ActiveRecord,2,other,https://github.com/engineyard/ardm.git,Ruby
990,ar_properties,1,0,1,0,[],Explicit properties for ActiveRecord,1,mit,https://github.com/engineyard/ar_properties.git,Ruby
991,async,2,2,2,1,[],Yet another background processing abstraction layer,1,mit,https://github.com/engineyard/async.git,Ruby
992,aws-s3,1,0,1,0,[],AWS-S3 is a Ruby implementation of Amazon's S3 REST API,11,other,https://github.com/engineyard/aws-s3.git,
993,azure-sdk-for-python,0,0,0,0,[],Windows Azure SDK for Python,6,apache-2.0,https://github.com/engineyard/azure-sdk-for-python.git,VHDL
994,backup,1,2,1,1,[],"Backup is a RubyGem, written for UNIX-like operating systems, that allows you to easily perform backup operations on both your remote, as well as your local environment. It provides you with an elegant DSL in Ruby for modeling (configuring) your backups. Backup has built-in support for various databases, storage protocols/services, syncers, compressors, encryptors and notifiers which you can mix and match. It was built with modularity, extensibility and simplicity in mind.",30,other,https://github.com/engineyard/backup.git,Ruby
995,basic-chat,0,1,0,0,[],Basic Node.js chat app using Socket.IO,1,mit,https://github.com/engineyard/basic-chat.git,JavaScript
996,bcrypt-ruby,1,0,1,0,[],"bcrypt-ruby is a Ruby binding for the OpenBSD bcrypt() password hashing algorithm, allowing you to easily store a secure hash of your users' passwords.",11,other,https://github.com/engineyard/bcrypt-ruby.git,C
997,bundler,1,0,1,0,[],Manage your application's gem dependencies with less pain,30,other,https://github.com/engineyard/bundler.git,Ruby
998,capybara-screenshot,0,1,0,0,[],Automatically save screen shots when a Capybara scenario fails,30,mit,https://github.com/engineyard/capybara-screenshot.git,Ruby
999,chat,17,32,17,1,[],Sample Node.js App for Engine Yard Cloud,4,mit,https://github.com/engineyard/chat.git,CSS
1000,chef-deploy,12,1,12,0,[],Chef Resources and Providers for deploying ruby web apps without capistrano,4,apache-2.0,https://github.com/engineyard/chef-deploy.git,Ruby
1001,chef-mongodb,0,0,0,0,[],MongoDB Chef cookbook,30,apache-2.0,https://github.com/engineyard/chef-mongodb.git,Ruby
1002,chef-percona,1,0,1,0,[],Chef cookbook for Percona MySQL components,30,mit,https://github.com/engineyard/chef-percona.git,
1003,chef-postgresql,0,0,0,0,[],Chef cookbook for PostgreSQL components ,24,mit,https://github.com/engineyard/chef-postgresql.git,
1004,chef-vault,0,0,0,0,[],"Securely manage passwords, certs, and other secrets in Chef",11,apache-2.0,https://github.com/engineyard/chef-vault.git,Ruby
1005,chronatog,4,5,4,0,[],third party api integration service example,5,,https://github.com/engineyard/chronatog.git,Ruby
1006,cistern,2,0,2,0,[],API client framework extracted from Fog,7,mit,https://github.com/engineyard/cistern.git,Ruby
1007,cliff,0,1,0,0,[],Command Line Interface Formulation Framework,8,apache-2.0,https://github.com/engineyard/cliff.git,Python
1008,cloudex,1,0,1,0,[],Lookup for vm on TMK,1,,https://github.com/engineyard/cloudex.git,Ruby
1009,container-services-examples,0,5,0,2,[],A few examples for Engine Yard Container Services,1,,https://github.com/engineyard/container-services-examples.git,Ruby
1010,core-client-rb,5,16,5,15,[],Engine Yard Core API Ruby client,28,mit,https://github.com/engineyard/core-client-rb.git,Ruby
1011,coveralls-ruby,0,0,0,0,[],Coveralls for Ruby,5,mit,https://github.com/engineyard/coveralls-ruby.git,Ruby
1012,cucumber,1,1,1,0,[],BDD that talks to domain experts first and code second,30,mit,https://github.com/engineyard/cucumber.git,Ruby
1013,database_cleaner,1,1,1,1,[],Strategies for cleaning databases in Ruby.  Can be used to ensure a clean state for testing.,30,mit,https://github.com/engineyard/database_cleaner.git,
1014,datafabric-example,2,0,2,0,[],,0,,https://github.com/engineyard/datafabric-example.git,Ruby
1015,AdventOfCode2020,1,0,1,0,[],,1,,https://github.com/kevinclark/AdventOfCode2020.git,Rust
1016,ale,1,0,1,0,[],"Check syntax in Vim asynchronously and fix files, with Language Server Protocol (LSP) support",30,bsd-2-clause,https://github.com/kevinclark/ale.git,Vim script
1017,aletheia,0,0,0,0,[],"A superior, open source suite of state-of-the-art steganalysis tools.",3,mit,https://github.com/kevinclark/aletheia.git,Python
1018,aoc2019,0,0,0,0,[],AOC 2019 in Rust,1,,https://github.com/kevinclark/aoc2019.git,Rust
1019,chordal,7,1,7,0,[],A library in Io for generating chords,1,,https://github.com/kevinclark/chordal.git,Io
1020,climate-clock-kit,0,0,0,0,[],Make your own CLIMATECLOCK with off-the-shelf parts.,2,,https://github.com/kevinclark/climate-clock-kit.git,
1021,docker-registry,1,1,1,0,[],Registry server for Docker (hosting/delivering of repositories and images),12,apache-2.0,https://github.com/kevinclark/docker-registry.git,Python
1022,dotfiles,3,1,3,0,[],My configs,1,,https://github.com/kevinclark/dotfiles.git,Shell
1023,dust,63,3,63,1,[],Lint for Ruby. Moved to http://wiki.github.com/kevinclark/nitpick/,1,mit,https://github.com/kevinclark/dust.git,Ruby
1024,git-tutorial-8033,0,0,0,0,[],Just some code for a tutorial in person,1,,https://github.com/kevinclark/git-tutorial-8033.git,Java
1025,glu.ttono.us,2,1,2,0,[],Blog archives and new engine,1,,https://github.com/kevinclark/glu.ttono.us.git,JavaScript
1026,god,4,0,4,0,[],Ruby process monitor,4,,https://github.com/kevinclark/god.git,Ruby
1027,gq-4x4,0,0,0,0,[],GQ-4x4 util for OS X,1,,https://github.com/kevinclark/gq-4x4.git,Rust
1028,indexer,1,1,1,0,[],A simple search engine engine in Go,1,mit,https://github.com/kevinclark/indexer.git,Go
1029,inmate-scraping,0,3,0,1,[],Collecting inmate names and addresses,2,,https://github.com/kevinclark/inmate-scraping.git,Python
1030,iospec2,5,1,5,0,[],An rspec like tool for Io,2,,https://github.com/kevinclark/iospec2.git,Io
1031,janus,2,1,2,0,[],A MacVim Distro,30,,https://github.com/kevinclark/janus.git,Ruby
1032,kata,2,1,2,0,[],Code kata,1,,https://github.com/kevinclark/kata.git,C++
1033,Lesson-Plans,16,12,16,1,[],,6,,https://github.com/kevinclark/Lesson-Plans.git,Python
1034,metrics,2,1,2,0,[],Capturing JVM- and application-level metrics. So you know what's going on.,6,mit,https://github.com/kevinclark/metrics.git,Java
1035,neovim,0,0,0,0,[],Vim-fork focused on extensibility and usability,30,other,https://github.com/kevinclark/neovim.git,
1036,netty,0,0,0,0,[],Netty project - an event-driven asynchronous network application framework,30,apache-2.0,https://github.com/kevinclark/netty.git,
1037,nitpick,53,3,53,3,[],A lint for Ruby 1.8. Defunct. Just for posterity.,1,mit,https://github.com/kevinclark/nitpick.git,Ruby
1038,project_euler,3,1,3,0,[],Project Euler problems,1,,https://github.com/kevinclark/project_euler.git,Haskell
1039,quicly,0,0,0,0,[],A modular QUIC stack designed primarily for H2O,16,mit,https://github.com/kevinclark/quicly.git,
1040,redis-py,2,2,2,1,[],Redis Python Client,19,mit,https://github.com/kevinclark/redis-py.git,Python
1041,reqwest,0,0,0,0,[],An easy and powerful Rust HTTP Client,30,other,https://github.com/kevinclark/reqwest.git,
1042,robot-army,2,1,2,0,[],Deploy scripting with Thor using remote Ruby execution,1,other,https://github.com/kevinclark/robot-army.git,Ruby
1043,rsearch,1,0,1,0,[],"Search, in rust. Personal education project.",1,,https://github.com/kevinclark/rsearch.git,Rust
1044,ruby-kqueue,28,4,28,0,[],KQueue bindings for Ruby. Long defunct. Just for posterity.,1,,https://github.com/kevinclark/ruby-kqueue.git,Ruby
1045,3rd-party,0,0,0,0,[],third party libs for TIC-80 project,1,,https://github.com/technomancy/3rd-party.git,C
1046,atreus,634,115,634,5,[],column-staggered travel keyboard design,11,gpl-3.0,https://github.com/technomancy/atreus.git,Racket
1047,atreus-firmware,89,62,89,0,[],Firmware for the Atreus keyboard,18,gpl-3.0,https://github.com/technomancy/atreus-firmware.git,Emacs Lisp
